station,unit,start,finish,grams,wingband,seconds
WH201,7,14/11/2016 06:44:07,14/11/2016 06:44:26,-00007.00,3791149811621,000019
WH201,3,14/11/2016 06:44:39,14/11/2016 06:45:14,-00027.00,3791146701441,000035
WH201,7,14/11/2016 06:44:41,14/11/2016 06:45:42,-00047.00,3791146741035,000061
WH201,2,14/11/2016 06:45:20,14/11/2016 06:45:38,-00016.00,3791143601363,000018
WH201,6,14/11/2016 06:45:44,14/11/2016 06:48:32,-00082.00,3791149861010,000168
WH201,2,14/11/2016 06:45:48,14/11/2016 06:46:25,-00017.00,3791143641445,000037
WH201,3,14/11/2016 06:45:49,14/11/2016 06:46:34,-00038.00,3791146701441,000045
WH201,7,14/11/2016 06:45:58,14/11/2016 06:46:24,-00023.00,3791146741035,000026
WH201,7,14/11/2016 06:46:34,14/11/2016 06:48:13,-00041.00,3791152951006,000099
WH201,4,14/11/2016 06:47:29,14/11/2016 06:47:38,-00007.00,3791152931701,000009
WH201,2,14/11/2016 06:47:39,14/11/2016 06:48:11,-00011.00,3791143641445,000032
WH201,3,14/11/2016 06:47:51,14/11/2016 06:49:07,-00045.00,3791152931701,000076
WH201,2,14/11/2016 06:48:25,14/11/2016 06:49:28,-00023.00,3791143641445,000063
WH201,6,14/11/2016 06:49:02,14/11/2016 06:49:30,-00018.00,3791146701441,000028
WH201,3,14/11/2016 06:49:28,14/11/2016 06:49:41,-00018.00,3791152921503,000013
WH201,2,14/11/2016 06:49:40,14/11/2016 06:51:38,-00024.00,3791143641445,000118
WH201,4,14/11/2016 06:49:54,14/11/2016 06:51:17,-00049.00,3791152931701,000083
WH201,3,14/11/2016 06:49:59,14/11/2016 06:51:44,-00025.00,3791146701733,000105
WH201,7,14/11/2016 06:50:44,14/11/2016 06:51:08,-00014.00,3791143611039,000024
WH201,6,14/11/2016 06:50:51,14/11/2016 06:51:39,-00025.00,3791143601747,000048
WH201,1,14/11/2016 06:51:15,14/11/2016 06:52:46,-00040.00,3791146741131,000091
WH201,7,14/11/2016 06:51:17,14/11/2016 06:54:26,-00099.00,3791149861609,000189
WH201,5,14/11/2016 06:51:27,14/11/2016 06:52:22,-00033.00,3791143621261,000055
WH201,4,14/11/2016 06:51:27,14/11/2016 06:52:22,-00051.00,3791152901102,000055
WH201,3,14/11/2016 06:51:52,14/11/2016 06:55:21,-00127.00,3791149831717,000209
WH201,2,14/11/2016 06:51:56,14/11/2016 06:52:46,-00042.00,3791149861710,000050
WH201,6,14/11/2016 06:51:58,14/11/2016 06:52:42,-00032.00,3791146701441,000044
WH201,5,14/11/2016 06:52:33,14/11/2016 06:52:56,-00011.00,3791143621261,000023
WH201,4,14/11/2016 06:52:39,14/11/2016 06:53:09,-00032.00,3791143621264,000030
WH201,8,14/11/2016 06:53:19,14/11/2016 06:55:45,-00026.00,3791143601747,000146
WH201,5,14/11/2016 06:53:37,14/11/2016 06:54:55,-00036.00,3791146701528,000078
WH201,2,14/11/2016 06:54:06,14/11/2016 06:55:58,-00061.00,3791143601751,000112
WH201,6,14/11/2016 06:54:13,14/11/2016 06:55:26,-00052.00,3791143611039,000073
WH201,4,14/11/2016 06:54:13,14/11/2016 06:54:38,-00013.00,3791149811115,000025
WH201,4,14/11/2016 06:54:51,14/11/2016 06:55:13,-00019.00,3791146761331,000022
WH201,7,14/11/2016 06:54:53,14/11/2016 06:55:30,-00034.00,3791152931504,000037
WH201,7,14/11/2016 06:55:46,14/11/2016 06:56:07,-00019.00,3791152931504,000021
WH201,3,14/11/2016 06:55:47,14/11/2016 06:56:47,-00041.00,3791146761331,000060
WH201,4,14/11/2016 06:56:01,14/11/2016 06:59:15,-00049.00,3791146741704,000194
WH201,2,14/11/2016 06:56:18,14/11/2016 06:57:22,-00048.00,3791143601447,000064
WH201,6,14/11/2016 06:56:29,14/11/2016 06:57:04,-00041.00,3791149811621,000035
WH201,1,14/11/2016 06:56:55,14/11/2016 06:58:16,-00023.00,3791152901702,000081
WH201,3,14/11/2016 06:57:13,14/11/2016 06:57:34,-00017.00,3791146761331,000021
WH201,5,14/11/2016 06:57:21,14/11/2016 06:58:57,-00072.00,3791152901102,000096
WH201,7,14/11/2016 06:57:31,14/11/2016 06:59:33,-00071.00,3791143611045,000122
WH201,3,14/11/2016 06:58:27,14/11/2016 07:03:46,-00217.00,3791143601449,000319
WH201,6,14/11/2016 06:58:42,14/11/2016 07:00:14,-00023.00,3791146741237,000092
WH201,2,14/11/2016 06:59:16,14/11/2016 06:59:52,-00019.00,3791143601361,000036
WH201,5,14/11/2016 06:59:17,14/11/2016 06:59:30,-00008.00,3791152931504,000013
WH201,5,14/11/2016 06:59:44,14/11/2016 07:00:31,-00019.00,3791146761331,000047
WH201,2,14/11/2016 07:00:05,14/11/2016 07:00:28,-00013.00,3791143601361,000023
WH201,8,14/11/2016 07:00:27,14/11/2016 07:00:50,-00010.00,3791152901102,000023
WH201,6,14/11/2016 07:00:30,14/11/2016 07:01:02,-00008.00,3791143601747,000032
WH201,1,14/11/2016 07:00:33,14/11/2016 07:01:35,-00035.00,3791143601447,000062
WH201,7,14/11/2016 07:00:40,14/11/2016 07:01:21,-00021.00,3791143611045,000041
WH201,5,14/11/2016 07:00:46,14/11/2016 07:01:12,-00018.00,3791152931504,000026
WH201,2,14/11/2016 07:01:00,14/11/2016 07:02:54,-00120.00,3791143601750,000114
WH201,6,14/11/2016 07:01:11,14/11/2016 07:01:55,-00020.00,3791152911203,000044
WH201,4,14/11/2016 07:01:25,14/11/2016 07:01:38,-00009.00,3791143621261,000013
WH201,5,14/11/2016 07:01:49,14/11/2016 07:02:48,-00018.00,3791149861203,000059
WH201,4,14/11/2016 07:01:50,14/11/2016 07:02:01,-00008.00,3791152961005,000011
WH201,6,14/11/2016 07:02:13,14/11/2016 07:03:57,-00038.00,3791152911203,000104
WH201,4,14/11/2016 07:02:13,14/11/2016 07:04:03,-00040.00,3791152951006,000110
WH201,2,14/11/2016 07:02:55,14/11/2016 07:06:28,-00145.00,3791143601750,000213
WH201,7,14/11/2016 07:03:18,14/11/2016 07:03:52,-00027.00,3791143621041,000034
WH201,7,14/11/2016 07:04:03,14/11/2016 07:04:32,-00019.00,3791143621041,000029
WH201,7,14/11/2016 07:04:55,14/11/2016 07:08:37,-00089.00,3791152961005,000222
WH201,3,14/11/2016 07:05:00,14/11/2016 07:05:10,-00004.00,3791146741701,000010
WH201,5,14/11/2016 07:05:35,14/11/2016 07:06:58,-00032.00,3791143611045,000083
WH201,5,14/11/2016 07:07:09,14/11/2016 07:08:29,-00034.00,3791146701228,000080
WH201,3,14/11/2016 07:07:09,14/11/2016 07:08:37,-00066.00,3791143621261,000088
WH201,4,14/11/2016 07:07:21,14/11/2016 07:08:36,-00027.00,3791143611045,000075
WH201,1,14/11/2016 07:08:15,14/11/2016 07:09:39,-00045.00,3791152901102,000084
WH201,5,14/11/2016 07:08:36,14/11/2016 07:12:15,-00099.00,3791143601749,000219
WH201,7,14/11/2016 07:08:44,14/11/2016 07:09:27,-00014.00,3791152961005,000043
WH201,3,14/11/2016 07:08:50,14/11/2016 07:09:40,-00030.00,3791146741701,000050
WH201,8,14/11/2016 07:09:16,14/11/2016 07:14:23,-00057.00,3791152901204,000307
WH201,6,14/11/2016 07:09:23,14/11/2016 07:09:55,-00020.00,3791146701228,000032
WH201,4,14/11/2016 07:09:41,14/11/2016 07:10:30,-00040.00,3791152941402,000049
WH201,2,14/11/2016 07:09:56,14/11/2016 07:14:55,-00118.00,3791149801113,000299
WH201,3,14/11/2016 07:10:02,14/11/2016 07:10:27,-00018.00,3791146741701,000025
WH201,7,14/11/2016 07:10:11,14/11/2016 07:10:55,-00021.00,3791149801307,000044
WH201,6,14/11/2016 07:10:31,14/11/2016 07:10:45,-00009.00,3791152961005,000014
WH201,4,14/11/2016 07:10:36,14/11/2016 07:12:09,-00049.00,3791152941402,000093
WH201,3,14/11/2016 07:10:45,14/11/2016 07:11:24,-00060.00,3791146761330,000039
WH201,7,14/11/2016 07:11:53,14/11/2016 07:13:02,-00018.00,3791143631640,000069
WH201,3,14/11/2016 07:12:00,14/11/2016 07:12:47,-00030.00,3791146721137,000047
WH201,5,14/11/2016 07:12:25,14/11/2016 07:12:36,-00003.00,3791143621261,000011
WH201,4,14/11/2016 07:12:38,14/11/2016 07:14:03,-00051.00,3791152961201,000085
WH201,7,14/11/2016 07:13:15,14/11/2016 07:15:01,-00030.00,3791146741130,000106
WH201,3,14/11/2016 07:13:17,14/11/2016 07:13:30,-00009.00,3791152941402,000013
WH201,2,14/11/2016 07:15:33,14/11/2016 07:17:22,-00052.00,3791143601749,000109
WH201,3,14/11/2016 07:15:35,14/11/2016 07:16:36,-00063.00,3791152961201,000061
WH201,4,14/11/2016 07:16:10,14/11/2016 07:17:33,-00052.00,3791149801520,000083
WH201,6,14/11/2016 07:16:11,14/11/2016 07:19:26,-00082.00,3791149801307,000195
WH201,1,14/11/2016 07:16:44,14/11/2016 07:17:43,-00010.00,3791146741130,000059
WH201,3,14/11/2016 07:16:45,14/11/2016 07:17:07,-00012.00,3791152941402,000022
WH201,5,14/11/2016 07:17:31,14/11/2016 07:17:42,-00007.00,3791152951005,000011
WH201,2,14/11/2016 07:17:58,14/11/2016 07:18:59,-00032.00,3791152961201,000061
WH201,4,14/11/2016 07:18:16,14/11/2016 07:18:37,-00008.00,3791152941402,000021
WH201,7,14/11/2016 07:18:36,14/11/2016 07:20:20,-00043.00,3791146701026,000104
WH201,5,14/11/2016 07:18:48,14/11/2016 07:20:20,-00021.00,3791152901204,000092
WH201,3,14/11/2016 07:18:54,14/11/2016 07:19:18,-00042.00,3791152921503,000024
WH201,6,14/11/2016 07:19:27,14/11/2016 07:20:02,-00015.00,3791149801307,000035
WH201,3,14/11/2016 07:19:29,14/11/2016 07:20:06,-00029.00,3791152921503,000037
WH201,6,14/11/2016 07:20:04,14/11/2016 07:20:24,-00008.00,3791149801307,000020
WH201,4,14/11/2016 07:20:15,14/11/2016 07:20:27,-00007.00,3791146701333,000012
WH201,5,14/11/2016 07:20:20,14/11/2016 07:22:28,-00027.00,3791152901204,000128
WH201,7,14/11/2016 07:20:24,14/11/2016 07:21:13,-00021.00,3791146701026,000049
WH201,2,14/11/2016 07:20:27,14/11/2016 07:21:08,-00041.00,3791143601639,000041
WH201,4,14/11/2016 07:20:59,14/11/2016 07:21:29,-00020.00,3791149851118,000030
WH201,6,14/11/2016 07:21:00,14/11/2016 07:21:20,-00011.00,3791149801307,000020
WH201,2,14/11/2016 07:21:32,14/11/2016 07:23:50,-00086.00,3791146761529,000138
WH201,6,14/11/2016 07:21:35,14/11/2016 07:22:02,-00012.00,3791149811011,000027
WH201,4,14/11/2016 07:22:05,14/11/2016 07:23:18,-00028.00,3791143641447,000073
WH201,3,14/11/2016 07:22:53,14/11/2016 07:23:50,-00062.00,3791146741532,000057
WH201,8,14/11/2016 07:22:55,14/11/2016 07:23:21,-00005.00,3791149861014,000026
WH201,5,14/11/2016 07:23:02,14/11/2016 07:25:16,-00027.00,3791152901204,000134
WH201,8,14/11/2016 07:23:43,14/11/2016 07:24:01,-00010.00,3791149861014,000018
WH201,2,14/11/2016 07:23:55,14/11/2016 07:25:03,-00043.00,3791143651047,000068
WH201,4,14/11/2016 07:24:16,14/11/2016 07:26:25,-00084.00,3791146701333,000129
WH201,2,14/11/2016 07:25:04,14/11/2016 07:25:31,-00010.00,3791143651047,000027
WH201,2,14/11/2016 07:25:32,14/11/2016 07:26:09,-00011.00,3791143651047,000037
WH201,3,14/11/2016 07:26:06,14/11/2016 07:27:43,-00070.00,3791149861014,000097
WH201,5,14/11/2016 07:26:22,14/11/2016 07:28:12,-00067.00,3791152941601,000110
WH201,2,14/11/2016 07:26:24,14/11/2016 07:27:04,-00014.00,3791143651047,000040
WH201,7,14/11/2016 07:26:29,14/11/2016 07:26:43,-00006.00,3791146701229,000014
WH201,4,14/11/2016 07:26:40,14/11/2016 07:27:52,-00055.00,3791149811011,000072
WH201,7,14/11/2016 07:27:34,14/11/2016 07:28:06,-00011.00,3791152901204,000032
WH201,2,14/11/2016 07:27:48,14/11/2016 07:28:29,-00037.00,3791149801414,000041
WH201,3,14/11/2016 07:27:57,14/11/2016 07:28:37,-00051.00,3791149831716,000040
WH201,4,14/11/2016 07:28:10,14/11/2016 07:29:46,-00064.00,3791149811011,000096
WH201,5,14/11/2016 07:28:32,14/11/2016 07:29:26,-00020.00,3791143651047,000054
WH201,2,14/11/2016 07:28:37,14/11/2016 07:28:44,-00003.00,3791149801414,000007
WH201,3,14/11/2016 07:28:39,14/11/2016 07:32:13,-00117.00,3791149831716,000214
WH201,7,14/11/2016 07:29:15,14/11/2016 07:29:34,-00017.00,3791149861014,000019
WH201,6,14/11/2016 07:29:19,14/11/2016 07:29:58,-00010.00,3791149811116,000039
WH201,2,14/11/2016 07:29:30,14/11/2016 07:30:32,-00037.00,3791152951401,000062
WH201,7,14/11/2016 07:29:56,14/11/2016 07:31:18,-00044.00,3791146721438,000082
WH201,4,14/11/2016 07:30:51,14/11/2016 07:31:37,-00022.00,3791149801517,000046
WH201,6,14/11/2016 07:31:34,14/11/2016 07:34:01,-00068.00,3791149801308,000147
WH201,4,14/11/2016 07:32:14,14/11/2016 07:32:42,-00017.00,3791149801517,000028
WH201,5,14/11/2016 07:32:22,14/11/2016 07:34:01,-00032.00,3791143651047,000099
WH201,2,14/11/2016 07:32:27,14/11/2016 07:37:10,-00087.00,3791149861112,000283
WH201,7,14/11/2016 07:32:34,14/11/2016 07:33:06,-00028.00,3791143601363,000032
WH201,3,14/11/2016 07:32:42,14/11/2016 07:36:04,-00055.00,3791146701733,000202
WH201,4,14/11/2016 07:33:17,14/11/2016 07:33:49,-00013.00,3791146761630,000032
WH201,4,14/11/2016 07:33:52,14/11/2016 07:34:28,-00028.00,3791146761630,000036
WH201,1,14/11/2016 07:33:55,14/11/2016 07:34:35,-00025.00,3791149801517,000040
WH201,6,14/11/2016 07:34:04,14/11/2016 07:35:06,-00025.00,3791149801308,000062
WH201,1,14/11/2016 07:34:47,14/11/2016 07:35:10,-00012.00,3791146701528,000023
WH201,4,14/11/2016 07:34:51,14/11/2016 07:36:30,-00033.00,3791149801113,000099
WH201,1,14/11/2016 07:35:11,14/11/2016 07:35:26,-00009.00,3791146701528,000015
WH201,1,14/11/2016 07:35:58,14/11/2016 07:36:20,-00016.00,3791143601361,000022
WH201,1,14/11/2016 07:36:24,14/11/2016 07:36:56,-00018.00,3791143601361,000032
WH201,4,14/11/2016 07:36:38,14/11/2016 07:37:37,-00013.00,3791149801113,000059
WH201,5,14/11/2016 07:37:24,14/11/2016 07:40:58,-00114.00,3791143631045,000214
WH201,1,14/11/2016 07:37:43,14/11/2016 07:38:01,-00003.00,3791149861112,000018
WH201,6,14/11/2016 07:37:51,14/11/2016 07:39:17,-00058.00,3791146741030,000086
WH201,3,14/11/2016 07:38:08,14/11/2016 07:39:06,-00038.00,3791143641646,000058
WH201,1,14/11/2016 07:38:15,14/11/2016 07:39:19,-00034.00,3791143641447,000064
WH201,3,14/11/2016 07:39:20,14/11/2016 07:40:05,-00010.00,3791149801113,000045
WH201,6,14/11/2016 07:39:28,14/11/2016 07:39:56,-00013.00,3791143611039,000028
WH201,4,14/11/2016 07:39:39,14/11/2016 07:40:51,-00044.00,3791143631639,000072
WH201,7,14/11/2016 07:40:26,14/11/2016 07:41:33,-00041.00,3791149801716,000067
WH201,2,14/11/2016 07:40:28,14/11/2016 07:40:50,-00013.00,3791143641646,000022
WH201,6,14/11/2016 07:41:04,14/11/2016 07:41:24,-00016.00,3791146701441,000020
WH201,3,14/11/2016 07:41:09,14/11/2016 07:41:43,-00029.00,3791143631639,000034
WH201,5,14/11/2016 07:41:26,14/11/2016 07:41:37,-00005.00,3791152901102,000011
WH201,5,14/11/2016 07:41:39,14/11/2016 07:41:50,-00001.00,3791152901102,000011
WH201,6,14/11/2016 07:42:13,14/11/2016 07:43:37,-00052.00,3791146701441,000084
WH201,3,14/11/2016 07:42:17,14/11/2016 07:42:29,-00004.00,3791143641646,000012
WH201,2,14/11/2016 07:42:44,14/11/2016 07:43:31,-00035.00,3791149861710,000047
WH201,3,14/11/2016 07:42:46,14/11/2016 07:43:03,-00009.00,3791143641646,000017
WH201,5,14/11/2016 07:43:23,14/11/2016 07:44:27,-00018.00,3791146701229,000064
WH201,1,14/11/2016 07:43:27,14/11/2016 07:47:10,-00079.00,3791143651044,000223
WH201,5,14/11/2016 07:44:46,14/11/2016 07:45:08,-00007.00,3791152931001,000022
WH201,7,14/11/2016 07:45:12,14/11/2016 07:46:29,-00035.00,3791146701229,000077
WH201,5,14/11/2016 07:45:28,14/11/2016 07:47:07,-00024.00,3791152951006,000099
WH201,4,14/11/2016 07:45:36,14/11/2016 07:46:37,-00057.00,3791143621041,000061
WH201,2,14/11/2016 07:46:22,14/11/2016 07:48:09,-00046.00,3791152941403,000107
WH201,7,14/11/2016 07:47:13,14/11/2016 07:47:28,-00005.00,3791152931001,000015
WH201,1,14/11/2016 07:47:22,14/11/2016 07:48:02,-00011.00,3791143651044,000040
WH201,4,14/11/2016 07:47:23,14/11/2016 07:47:57,-00030.00,3791152931504,000034
WH201,5,14/11/2016 07:48:12,14/11/2016 07:50:43,-00049.00,3791152901701,000151
WH201,2,14/11/2016 07:48:23,14/11/2016 07:50:55,-00104.00,3791146741131,000152
WH201,3,14/11/2016 07:48:33,14/11/2016 07:49:02,-00024.00,3791152931504,000029
WH201,7,14/11/2016 07:48:54,14/11/2016 07:49:47,-00014.00,3791143601747,000053
WH201,3,14/11/2016 07:49:04,14/11/2016 07:49:38,-00020.00,3791152931504,000034
WH201,4,14/11/2016 07:49:50,14/11/2016 07:51:22,-00084.00,3791146701025,000092
WH201,7,14/11/2016 07:50:31,14/11/2016 07:50:52,-00011.00,3791152931701,000021
WH201,3,14/11/2016 07:50:55,14/11/2016 07:51:57,-00011.00,3791146701733,000062
WH201,2,14/11/2016 07:51:03,14/11/2016 07:53:13,-00083.00,3791149831222,000130
WH201,6,14/11/2016 07:51:56,14/11/2016 07:54:33,-00060.00,3791152901701,000157
WH201,3,14/11/2016 07:52:07,14/11/2016 07:53:39,-00028.00,3791143651044,000092
WH201,4,14/11/2016 07:52:46,14/11/2016 07:53:16,-00029.00,3791146701025,000030
WH201,4,14/11/2016 07:53:54,14/11/2016 07:54:24,-00023.00,3791146701025,000030
WH201,3,14/11/2016 07:54:03,14/11/2016 07:54:54,-00018.00,3791149801517,000051
WH201,2,14/11/2016 07:54:12,14/11/2016 07:54:50,-00023.00,3791149861010,000038
WH201,4,14/11/2016 07:54:26,14/11/2016 07:54:44,-00014.00,3791146701025,000018
WH201,7,14/11/2016 07:54:44,14/11/2016 07:57:05,-00141.00,3791149831010,000141
WH201,4,14/11/2016 07:54:48,14/11/2016 07:55:05,-00012.00,3791146701025,000017
WH201,4,14/11/2016 07:55:21,14/11/2016 07:57:15,-00065.00,3791146741701,000114
WH201,2,14/11/2016 07:55:25,14/11/2016 07:56:33,-00040.00,3791149801517,000068
WH201,6,14/11/2016 07:55:26,14/11/2016 07:56:00,-00015.00,3791146701026,000034
WH201,3,14/11/2016 07:55:46,14/11/2016 07:58:09,-00020.00,3791146701733,000143
WH201,6,14/11/2016 07:56:17,14/11/2016 07:56:42,-00010.00,3791146701026,000025
WH201,6,14/11/2016 07:57:13,14/11/2016 07:58:07,-00029.00,3791143611045,000054
WH201,4,14/11/2016 07:57:16,14/11/2016 07:58:24,-00032.00,3791146741701,000068
WH201,7,14/11/2016 07:57:21,14/11/2016 07:59:04,-00049.00,3791152951402,000103
WH201,2,14/11/2016 07:58:21,14/11/2016 07:58:33,-00003.00,3791152951005,000012
WH201,3,14/11/2016 07:58:21,14/11/2016 07:59:16,-00030.00,3791146701026,000055
WH201,4,14/11/2016 07:58:52,14/11/2016 07:59:03,-00011.00,3791143621264,000011
WH201,2,14/11/2016 07:59:12,14/11/2016 08:00:00,-00023.00,3791152951005,000048
WH201,7,14/11/2016 07:59:14,14/11/2016 08:00:10,-00029.00,3791143611045,000056
WH201,4,14/11/2016 07:59:54,14/11/2016 08:00:24,-00012.00,3791152911203,000030
WH201,3,14/11/2016 07:59:54,14/11/2016 08:01:23,-00051.00,3791143651237,000089
WH201,5,14/11/2016 08:00:02,14/11/2016 08:00:39,-00005.00,3791149801309,000037
WH201,6,14/11/2016 08:00:04,14/11/2016 08:00:48,-00033.00,3791149831010,000044
WH201,2,14/11/2016 08:00:12,14/11/2016 08:00:35,-00016.00,3791146701026,000023
WH201,3,14/11/2016 08:01:25,14/11/2016 08:04:21,-00131.00,3791143651237,000176
WH201,5,14/11/2016 08:02:06,14/11/2016 08:03:02,-00014.00,3791143611045,000056
WH201,1,14/11/2016 08:02:24,14/11/2016 08:03:17,-00031.00,3791146701528,000053
WH201,6,14/11/2016 08:02:35,14/11/2016 08:03:08,-00029.00,3791143621264,000033
WH201,2,14/11/2016 08:02:39,14/11/2016 08:02:55,-00005.00,3791152951005,000016
WH201,4,14/11/2016 08:02:40,14/11/2016 08:03:39,-00015.00,3791146741237,000059
WH201,2,14/11/2016 08:03:42,14/11/2016 08:04:41,-00018.00,3791146741704,000059
WH201,4,14/11/2016 08:04:00,14/11/2016 08:06:08,-00058.00,3791149851118,000128
WH201,7,14/11/2016 08:04:10,14/11/2016 08:05:58,-00084.00,3791149811621,000108
WH201,3,14/11/2016 08:04:51,14/11/2016 08:05:26,-00022.00,3791146741532,000035
WH201,6,14/11/2016 08:04:52,14/11/2016 08:05:41,-00026.00,3791143651047,000049
WH201,5,14/11/2016 08:04:58,14/11/2016 08:06:47,-00050.00,3791152931502,000109
WH201,6,14/11/2016 08:06:09,14/11/2016 08:06:48,-00021.00,3791149811010,000039
WH201,6,14/11/2016 08:06:50,14/11/2016 08:07:10,-00009.00,3791149811010,000020
WH201,3,14/11/2016 08:07:14,14/11/2016 08:09:23,-00105.00,3791146701527,000129
WH201,7,14/11/2016 08:07:24,14/11/2016 08:08:45,-00077.00,3791146761330,000081
WH201,5,14/11/2016 08:07:34,14/11/2016 08:09:46,-00091.00,3791149861015,000132
WH201,4,14/11/2016 08:08:47,14/11/2016 08:09:34,-00002.00,3791152901702,000047
WH201,1,14/11/2016 08:08:57,14/11/2016 08:10:28,-00019.00,3791143651044,000091
WH201,6,14/11/2016 08:09:14,14/11/2016 08:10:44,-00023.00,3791143631640,000090
WH201,2,14/11/2016 08:10:26,14/11/2016 08:10:48,-00009.00,3791143631045,000022
WH201,4,14/11/2016 08:18:59,14/11/2016 08:19:17,-00010.00,3791152921503,000018
WH201,2,14/11/2016 08:19:43,14/11/2016 08:20:28,-00048.00,3791146701529,000045
WH201,2,14/11/2016 08:20:33,14/11/2016 08:20:48,-00020.00,3791146701529,000015
WH201,2,14/11/2016 08:21:06,14/11/2016 08:22:00,-00047.00,3791146701529,000054
WH201,5,14/11/2016 08:21:51,14/11/2016 08:24:14,-00095.00,3791149831014,000143
WH201,2,14/11/2016 08:22:05,14/11/2016 08:22:06,-00002.00,3791146701529,000001
WH201,3,14/11/2016 08:22:17,14/11/2016 08:22:56,-00028.00,3791149801414,000039
WH201,4,14/11/2016 08:22:52,14/11/2016 08:24:06,-00051.00,3791149801716,000074
WH201,3,14/11/2016 08:23:16,14/11/2016 08:23:43,-00025.00,3791149801414,000027
WH201,2,14/11/2016 08:23:19,14/11/2016 08:24:04,-00022.00,3791152941402,000045
WH201,7,14/11/2016 08:23:26,14/11/2016 08:23:38,-00006.00,3791146721137,000012
WH201,5,14/11/2016 08:24:55,14/11/2016 08:25:46,-00033.00,3791149801308,000051
WH201,6,14/11/2016 08:25:42,14/11/2016 08:27:11,-00021.00,3791149801517,000089
WH201,7,14/11/2016 08:26:48,14/11/2016 08:28:06,-00027.00,3791143651044,000078
WH201,8,14/11/2016 08:27:25,14/11/2016 08:27:47,-00008.00,3791152931701,000022
WH201,3,14/11/2016 08:27:59,14/11/2016 08:28:11,-00003.00,3791152951006,000012
WH201,7,14/11/2016 08:28:16,14/11/2016 08:32:05,-00153.00,3791143601363,000229
WH201,4,14/11/2016 08:28:53,14/11/2016 08:29:52,-00042.00,3791143611039,000059
WH201,3,14/11/2016 08:29:01,14/11/2016 08:29:43,-00034.00,3791149861710,000042
WH201,4,14/11/2016 08:30:01,14/11/2016 08:30:46,-00019.00,3791149801309,000045
WH201,3,14/11/2016 08:30:20,14/11/2016 08:31:21,-00023.00,3791143641646,000061
WH201,6,14/11/2016 08:30:51,14/11/2016 08:33:01,-00054.00,3791146701333,000130
WH201,2,14/11/2016 08:31:30,14/11/2016 08:31:43,-00016.00,3791152921503,000013
WH201,4,14/11/2016 08:32:41,14/11/2016 08:33:25,-00017.00,3791146741623,000044
WH201,3,14/11/2016 08:33:30,14/11/2016 08:34:14,-00012.00,3791143651044,000044
WH201,5,14/11/2016 08:33:37,14/11/2016 08:35:18,-00064.00,3791149801713,000101
WH201,7,14/11/2016 08:33:57,14/11/2016 08:34:43,-00035.00,3791146701333,000046
WH201,6,14/11/2016 08:34:07,14/11/2016 08:34:21,-00006.00,3791146701441,000014
WH201,4,14/11/2016 08:34:11,14/11/2016 08:35:46,-00017.00,3791149801309,000095
WH201,3,14/11/2016 08:34:29,14/11/2016 08:34:58,-00024.00,3791146741035,000029
WH201,7,14/11/2016 08:34:45,14/11/2016 08:34:47,-00001.00,3791146701333,000002
WH201,3,14/11/2016 08:35:22,14/11/2016 08:37:02,-00026.00,3791146741237,000100
WH201,5,14/11/2016 08:35:30,14/11/2016 08:35:56,-00019.00,3791149801713,000026
WH201,6,14/11/2016 08:35:40,14/11/2016 08:36:15,-00015.00,3791143601363,000035
